,"    137.500,00000",E001,160006,160006049,GRAMPO 80 - 12X16 (LINHA MONACO),,,,"    137.500,00000",UN,,,,,16,ALMOX
,"     60.000,00000",E001,160006,160006050,"PARAFUSO 3,5X20 CABECA FLANGEADA BICROMATIZADO",,,,"     20.000,00000",UN,,,,,16,ALMOX
,"    300.000,00000",E001,160006,160006052,PINO F 10,,,,"    300.000,00000",UN,,,,,16,ALMOX
,"    148.000,00000",E001,160006
160006053,PARAFUSO ESTRUTURAL 7X40 CABECA CHATA ROSCA FINA- PHILIPS,,,,"     64.000,00000",UN,,,,,16,ALMOX
,"     60.000,00000",E001,160006,160006055,"PARAFUSO 3,5X25 CABECA CHATA PHS ZINCADO",,,,"     40.000,00000",UN,,,,,16,ALMOX
,"     42.000,00000",E001,160006
160006056,"PARAFUSO 3,5X40 CABECA CHATA PHS ZINCADO",,,,"     42.000,00000",UN,,,,,16,ALMOX
Total da Origem:,"   5.425.336,00000",         37,
Total Geral:,"   5.425.336,00000",         37,
SECE131.GER - Estoques/Controle de Estoque - 07/02/2025 - 14:53,Usuário:,enzo.pedrica
